rank,fitness_,ctk_string
458,3.361773107824151,C[f(B6[r(B6[b(B2[b(B6)])]B[r(BH4H6)]B[l(B[l(B6H4H6)]H4)]H2)])]
459,3.3603702174099217,C[l(B4[r(B6[l(B)])t(B[t(B6[t(B[b(B6H2BH)]H2)]H4)])]H6)f(H4)]
460,3.3603276380435565,C[l(B2)f(B2[r(B2[t(B[l(B4[b(B)]H4)r(B6H2)])]H)]H4)]
461,3.358765593269415,C[f(B2[r(B2)l(B4[l(B[t(B6B2[l(B2)])])]B6[b(BH6)]H6H4)]H4)]
462,3.358628248741986,C[r(B6[b(B[l(B2[r(B2)]B4[t(B[t(B6B4)])]H)b(B6)])])f(H4H4)]
463,3.3582484867834266,C[l(B2[l(B[b(B[l(B6)r(B6[b(B6HH)]B6[l(B2[r(B6)])]H4)])])])f(H4)]
464,3.3581884853632546,C[r(B6)l(B6[l(B2)b(B4)])f(HBB6[t(B2)r(B2H2H)]H4H)]
465,3.3578328739581567,C[f(B2)l(B6[l(B2)t(B4[b(B[r(B[r(B2H)])]H2)])b(B6H4H4)]B6[l(B4)]H2)]
466,3.3573286339752704,C[l(B[b(B6[b(B2)]B[r(BH6)]H6)]H2)r(B[l(BH4H4)])f(H6)]
467,3.3573043177073396,C[f(B2[r(B2[l(B2H4)]H)l(B6B2)]H)l(BH4H6)]
468,3.3572013064924153,C[l(B6[b(B2H4B)r(B2[t(B6)r(B6[b(B2)l(B4H)]H6H4)])])]
469,3.3564779952162054,C[r(B6[l(B2[r(B2[t(BH)])])t(B[l(B6B6H)]H4)]H4)f(H6)]
470,3.3559334230327353,C[l(B[l(B2[b(B4[t(B6)r(B6[t(B[r(B6HH4)])]H)])])])f(H4)]
471,3.35590037659688,C[l(B6[b(B2[b(B2)])t(BB2H4)l(B[l(B6HH4)])]B4H4)f(H4)]
472,3.3557663976313528,C[f(B2)r(B6[b(B)r(B6)t(B[t(B2H2)]H)])l(B6[b(B6)]H4H6)]
473,3.355178707188281,C[f(B2)r(B4[r(BH4H2)l(B[l(B6[t(B2)]H4)])])l(B6B2)]
474,3.35510703027828,C[f(B6[t(B2H2)r(B6[b(B2[l(B2)]H4H4H)]B[l(B)])]H4)]
475,3.354823730597554,C[f(B2[r(B6[t(B[b(B2[r(B6[r(B4)])l(BH4H2H)])])]H4)])]
476,3.3548022571977265,C[l(B6[l(B2[r(B2[r(B2[l(B4)r(B6)])])])t(B[b(B)]H6H4)]B)f(H4)]
477,3.354062599688371,C[f(B6[l(B6[l(B4)]H4)]B[r(B2[l(B)t(BH6)]H4HH)])]
478,3.3536865087351115,C[r(B6[t(B)l(B2[r(B2)])r(B4[t(B6[t(BH)]B6B4)])]H4)f(H4H4H4)]
479,3.352726477796314,C[l(B4[r(B2[b(B2)])l(B4[l(B)])]B4[t(B4[b(B[r(B)]B2H4H4)]B6)])f(H6)]
480,3.352069448301119,C[f(B2[r(B6[t(B[b(B6B[t(B[t(BH4H2)])]H)])]H4)]H6)]
481,3.35186705721199,C[f(B2[l(B6[b(B2H2H2)l(B6[b(B6H4H4)]B[r(BH6)]HH4)])])]
482,3.3516363299121594,C[f(B2[r(B2[l(B6[l(B4B6[r(B6H4H4)])])t(BH4H2H4)])])]
483,3.351544980570916,C[r(B[l(B2[r(B2)]HH6)r(BBH4)t(B[b(B6)]H4)])f(H4H4)]
484,3.351424064978073,C[f(H6H4BH4B[b(B6[b(B2H6)r(B2[t(B)])]H6)])]
485,3.3506656017812855,C[r(B4[b(B2B2H4)r(B[t(B4B6[b(B2[b(B2)l(B4)])]H)])])f(H6)]
486,3.350367680949435,C[r(B[t(B6H4H2)]B4[r(B2)l(B4[b(B4)l(B4[l(B)]H4)t(B6)])]H4H)f(H2)]
487,3.3502522335387734,C[f(B2[t(B)b(B2[r(B6[r(B6B2)]H4)b(BH)])]H4)]
488,3.3499885492393924,C[f(H4B[b(B6[b(BB6[r(B6[l(B2H4)t(BH)]H)])]H2)]H6H)]
489,3.3499864400382924,C[r(B6[r(B4[l(B4[l(B6[l(B4[r(B2[b(B2[l(B6[t(B2)]H4)])])])]H6)]H)])])f(H4)]
490,3.3493713089051695,C[f(BB6[l(B2[r(B2[r(B2[l(B6H)])])])b(B4)]BH6H4)]
491,3.3492015143875498,C[f(B2[t(B)r(B2[r(B4[l(BH6H6H)]B6[r(B6)]H4)]H4B)])]
492,3.3490010274012603,C[l(B6[b(B2[b(B2)r(B4)l(B6H4)])]B[r(BH4H4H4H6)]B[b(B)])f(H4)]
493,3.3487859967947786,C[f(H4B4HB[b(B6[r(B6[b(B6[t(BH)]HH2)]B)]H4)]H2)]
494,3.348155657388839,C[f(H6H4B[b(B6[b(B2[l(B2[b(B6[l(B[t(B)])])]H2)]H4)r(B6)]H6)])]
495,3.3480854466148804,C[l(B[t(B2[b(B2)]H4H6)b(B[t(B[t(B2[b(B6[t(B)]H4)])])])]H6)f(H6)]
496,3.3471183964485514,C[l(B6[b(B2[r(B6)])l(B6H4HH)]B[r(BH)])f(H6H2)]
497,3.3471025758101454,C[r(B[t(B2[t(B6[b(B6[r(B)]H4H4)]B6[t(B)])]H4H6)])f(H2)]
498,3.3470747625257258,C[r(B6[t(B[l(B4)b(B6[b(B2[r(B2)]H4)]HH4)])])f(H6H4)]
499,3.3468096199954567,C[r(B6[l(B4[r(B2[r(B2[l(B6)])t(B[l(B)]H4)])])r(B6H)])f(H4H4)]
500,3.3457090238083182,C[r(B6[l(B6[t(BH)])t(B[t(B[l(B2[r(B2)]H4)])]H4B)])f(H6H4)]
501,3.345663892200028,C[l(B6[l(B2[r(B2[l(B)])])b(B6B2)]B4HHH4)f(H6)]
502,3.3455186160439245,C[f(H2B6[b(B2H4B2H4)l(BH4)]H6)]
503,3.3451306554880706,C[l(B6[t(B)b(B6)l(BB2[r(B2)]H)]B[l(B6H6H6)])f(H6H4)]
504,3.3448132979010174,C[f(B2[r(B2)t(B6[b(B)t(B[t(B6H4H2)])]B[b(B6BH4)])]H4)]
505,3.3444158095305636,C[f(B2[t(B6B[l(B)]H4)r(B6[r(B6[t(B4H6)]BH2)]H4H6)])]
506,3.3443103392409617,C[l(B6[b(B[r(B2[l(B6[l(B2)]H4)])b(B6H)]B4)])f(H6)]
507,3.344175785183891,C[r(B6[r(BH4)])f(H6B4[l(B2B6[b(B2[b(B2)l(BH4)])l(B[b(B2)])]H)t(B4)])]
508,3.3440872710430134,C[f(B6[b(B)l(B6[b(BH4B[b(BH2H4)])]BH2H6)])]
509,3.3425756597656626,C[l(B6[b(B2)l(B6B6[b(B)]H)t(B[r(B4H6B[l(B2)]B6H4H4)])])f(H6H2)]
510,3.3414056772990337,C[l(B6[r(B)b(B2)t(BH4)]B2[l(B)]H)f(H2)]
511,3.338840885034707,C[r(B6[l(B6[b(B[t(B[l(B2)]H6)])]H2)t(B[t(B6H4)])]H4)f(H2)]
512,3.3383843196551775,C[l(BB[t(B6[b(B2[l(B[b(B2H2)]H4)])])]H6H)f(H4)]
513,3.338072003272326,C[l(B6[b(B2[b(B2)l(B2[l(B6)r(B6BH4)]H)]H6)]B)f(H6)]
514,3.337491974437348,C[l(B6[r(B2[b(B2)r(B[l(B6[t(B)]H6)])]H4)])f(HB4H4)]
515,3.3373684217499884,C[f(B6B[r(B2[t(B4HHH)])b(B6H2H6)]H2)]
516,3.337270742398819,C[l(B6[b(B2H2)t(B[t(B6)r(B[t(B[b(B2)]B2[l(B4HHH4)])]H6)])])f(H6)]
517,3.3368553411673005,C[l(B6[b(B[b(B6)r(B[r(BH6)]HH4)]B[l(B2[r(B2)])]H4)])f(H6)]
518,3.3366640816272986,C[r(B6[l(B6[l(B[t(B6[t(B2)l(B2H6)])]H)]B[t(B2)]H4)]H6H4)f(H2)]
519,3.3362414428693836,C[f(HB4[l(B6)t(B[b(B[r(B2)]B6H4H4H4H2)]H6H6)])]
520,3.3356419019755457,C[l(B6[l(B2H)]B[l(BB6H4)]H4BH)f(H2)]
521,3.3355779705948985,C[f(B2[b(B[r(B6[t(B)]B6[l(BHH4HH)])])])]
522,3.334783477242294,C[l(B6[t(B)b(B6[r(B)]B)]B4B6[l(B2[r(B2H4H)]H4)])f(H4)]
523,3.334366092309156,C[f(H4B2[l(B2[b(B2)r(B6[b(B2[r(B[r(B)b(B6H)])])]H6H4)])])]
524,3.3341802607430857,C[l(B6[b(B6B[l(B)]H4H4)l(BH6)]B2[l(B2[t(BH6H6)])])f(H2)]
525,3.3340613535255965,C[l(B6[b(B)r(B6[b(B2[b(B2)l(B2H4)t(BH4H)])]B6H6)])f(H6)]
526,3.334056542363382,C[l(B2[b(B2)t(B6B[t(B)])]BH4H2H2)f(H4H)]
527,3.3338307874764803,C[f(B4[b(B)l(B6[l(B)b(B6[l(B2[r(B2)]H4)]H4H4)]H6)]H)]
528,3.333826216478217,C[f(H6B[t(B2[r(B4H2)b(B6[b(B2H6H4)])])]H4H)]
529,3.33359415966446,C[f(B6[r(B2H)l(B6B)b(BH6HH2)]B6[t(B2)]H4)]
530,3.333298893954501,C[l(B6[b(B2[r(B2HH2)])]BH4B[r(BH4HH4H6)])f(H2)]
531,3.332099527434882,C[r(B[r(BB4[l(B6[b(B2H2)l(B6H4)])]H6H4H)])f(H6H2)]
532,3.332076966708401,C[l(B6[b(B2[t(BH)]H4B2)l(BH4)])f(H2H)]
533,3.3305429684608807,C[r(B6[t(B[r(B[t(B6)]HB[b(B6[b(B2)]H2H6)])]HH6)])f(H2)]
534,3.3303809608547614,C[f(H6H4B[b(B6[b(B2[l(B6)]HH4B4[r(B4)b(BH2)])])]BH)]
535,3.329981371962094,C[l(B6[b(B6)l(B6[t(B2[r(B2H4BH2H6)])]H4)])f(H4H4)]
536,3.329551056986473,C[f(H4H4B[t(B[t(B)r(B6[b(B2[b(B2)])]B2[t(B)l(B6)]H4)])]H6)]
537,3.3290243602115273,C[r(B6[b(B[l(B6)r(B6[b(B2[b(B2)])]H)]B6B[b(B4H4)]HH4)])]
538,3.328957247949254,C[l(B[l(B2[r(B2[l(B[b(B2[l(B6)])])])])b(B6[b(B2)])]BHH2)f(H6)]
539,3.3283345397295885,C[l(B6[r(B2[r(B2[l(BH4H6)]H4)]H4)b(B6BH4)]BB6)]
540,3.3272556813329857,C[l(B6[l(B6[t(B)l(B2[r(B2)]H4)r(B6BHH6)]H4)])f(HH4)]
541,3.3253072539621513,C[l(B[l(B)r(B2[r(B2H2)])b(B6[b(B)]B6)]B2)f(H4H)]
542,3.3250505439712725,C[l(B6[b(B2[l(B6H4HH2)])]B2[r(B6H2)])f(H6BH4B)]
543,3.3247063621377757,C[l(B6[b(B2)]B[t(B6H4H6)]B6[b(B)]H4H)f(H2H4)]
544,3.323676497368475,C[l(B6[b(B6[b(B2[t(B)b(B2)r(B2[l(B4)])]H4H2)])]B2H4H6)f(H6)]
545,3.3234491396293286,C[f(B6[t(B4)l(B6[b(B2[l(B)b(B2H6)]H4)l(B[l(B6[l(B)]H4H6)])])])]
546,3.3217929988729082,C[f(H4B4[t(B6)l(B6[r(B)l(B2[r(B2)])t(B[r(B[r(B4HH)])])]H4H)])]
547,3.320858844965957,C[f(H4H4B2[l(B4[r(B4)])b(B6[b(B2[b(B2[r(B)])t(BH2)])]B2)])]
548,3.3189408537503935,C[r(B6[r(B6)]B2[r(B2[b(B2)l(BH4HH)])])f(H6)]
549,3.3188732655777997,C[l(B6[b(B2HH6H)]BH6)r(B6[t(B2H2)])f(HH4)]
550,3.3182968010307805,C[l(B6[b(B4[b(B[r(B2[l(B6H4)])])])]B[r(B4HH6H)]H2)f(H2H)]
551,3.3178822146075713,C[l(B6[l(B)b(B2[b(B2[r(B6H4)])])]B4HB[t(B2)l(B6H2)])]
552,3.317551422065155,C[f(H4H4B[t(B[l(B2[r(B2H6H6)]H4)t(B[l(B6[r(B6)])])])])]
553,3.314848502130033,C[r(B6[r(B2[b(B2[r(B6H4)])r(B6[r(B6H)])])b(B2[t(B2)])])f(H6)]
554,3.313651513745893,C[l(B6[b(B2[r(B)l(B6H4HB)])]HH4)f(H2)]
555,3.3131820513961063,C[f(H2HBH6B4[t(B)r(B6[b(B2H)]B[b(B)l(B6H6)])]H6)]
556,3.312109291734042,C[f(B2[b(B)r(B2[r(B6[t(B)])]H4H6H6)l(B6)t(B[t(B)])])l(B6H4H6)]
557,3.3120826001643278,C[r(B[l(B2)]B6[t(B6H)]H4H)f(H2HH)]
558,3.3113825691069465,C[f(B6[r(B6[l(B6H4H6)]B2[l(B[r(B)]H)]H2H4H4H2)])]
559,3.3108775574195812,C[f(H4H4B[t(B)]B6[r(B)l(B6[b(B2[t(B)b(B2)]H4B2)]H6)]B4)]
560,3.3090067946749055,C[l(B2[b(B2)l(B6)]B[l(BH4BHHH6)]H6H4)f(H6)]
561,3.3085096935002043,C[l(B[l(B6[r(B[t(B[t(B2H4)r(B6)])])]H2H)])f(H6H4)]
562,3.307717963961827,C[r(B6[l(B6[b(B2)])t(B[t(B6[t(B2)r(B6)])r(BH4)])]H2H)f(H6H4)]
563,3.3075412866691325,C[r(B4[r(B6[b(B2[b(B4H2)l(BH)t(BH4B)])]H6)])f(H4)]
564,3.3074958828610335,C[f(H4H4B[r(BH4)t(B[t(B[l(B6[t(B2B6)]H2H6HH2)])])])]
565,3.306333984359933,C[f(B[t(B4)]H4B2[r(B2[b(B2[t(BH4)]H2)l(B6[r(B6)]H4)])])]
566,3.3055662163285886,C[f(B2[t(B)r(B6[t(B[b(B6[b(B2H)])])]H2H6)]H6H6)]
567,3.303887933906096,C[f(B[r(B6[b(BH4)l(B[b(B2)])])]H4B2[l(B2H2H)]H2H)]
568,3.3026975354456596,C[f(B4[b(B6[t(B[r(B6B4)])]H4H6)]H2)l(B6[l(BHH2)]B)]
569,3.302366732411019,C[f(HBHB[b(B6[b(B2B4H2)r(B2[l(B)])])]H4)]
570,3.301647704252606,C[f(H4HB6[r(B6B4H4B[r(B6[b(B2)]B2H2H2)l(B6[t(B6)])])])]
571,3.3010231590834493,C[f(H4H4B[b(B6[b(B2)]H2H4)r(B[r(BH2)]H)]H6BH6)]
572,3.3008832948297426,C[f(H4BHB[l(B4[r(B4)])b(B6[l(B6H4H)b(B6[b(B2)])]BB2)])]
573,3.299542832013052,C[f(H6B[l(B2H4)]B4[b(B6[b(B2H4)r(B2[r(B6[r(B[t(BH6)])])])])])]
574,3.2991532665008374,C[l(B4[l(B6[b(B2[b(B2)])l(B[l(B6[t(B2)]H4)])]B[r(BH4)])]H)f(H6)]
575,3.298908234321662,C[f(H6H4B[r(B[r(B2[r(B6)])]H4B[b(B6[l(B6H6)])]H2)]B)]
576,3.2979239919151007,C[l(B6[b(B[r(B2[b(B2)])]HH4H6)]BH4H)f(H4)]
577,3.2975872385726674,C[f(H6B[b(B6B[l(B)r(B6BHH2H6)]H4)]H4B)]
578,3.2975109071655098,C[r(B4[r(B6H6)t(B[r(B)]H)b(B[r(B6)b(B6[l(B2[r(B2)])])])])f(H6)]
579,3.2959229106508143,C[l(B[t(B[t(B)r(B6[b(B2H4H4H4)])]H6H4)]H)f(H2)]
580,3.2959114729478047,C[f(B2[r(B2[r(B6[b(B)])]H2)]H6)l(B6[t(B4)b(B6[r(B)]H2)]B[r(B4H)])]
581,3.292904419204846,C[f(B4[t(B6[b(B2[b(B2)])t(B4[b(B)])l(B6H4)]H)]H4)]
582,3.2905841030857754,C[f(H6BH4B[r(BB4[r(B6[b(B2)r(B2[r(B6H4H6H)])])])])]
583,3.2899813925645414,C[l(B6[b(B[l(B[l(B6H6)]BH4H2)])]B6H4)f(H2H4)]
584,3.2893023859813275,C[l(B6[b(B2[t(BH4B[l(B4)t(B6[t(B2H6)])])])l(B6H4)]B6)f(H2H4)]
585,3.288544346167329,C[l(B6[b(B2)l(B6H4)]B[l(B2BH4H)]H6H)f(H2)]
586,3.288492589801497,C[l(B6B6[b(B2[r(B2[r(B2)])]H6)t(B6B[t(B)]H4)]H)f(H6)]
587,3.287865277873573,C[f(H6H4B[b(B2H6)]H6H6B2[l(B6H2)b(B6[b(B2H4)])]H4)]
588,3.2855996687934295,C[l(B6[r(B2[l(BH6)])b(B6B6H2)l(BH)])f(H4H4)]
589,3.285461866433073,C[f(H6H4B6[b(B2[b(B2[b(B2)r(B6)]H6)t(BH)])]B4)]
590,3.282921276973592,C[f(H6BH4B[l(B)b(B6[b(B2[l(B6H4H4)])]H)]H2)]
591,3.281794919694062,C[f(H6H4B6[b(B2[b(B2[r(B6[l(BH4)])])])]B[r(B6H)])]
592,3.2806794345706813,C[f(B2[r(B6[t(B)r(B6[t(B4)]BH2H4)]H4H4)])]
593,3.280276250382795,C[r(B6[l(B6[b(B2[b(B2)l(B2H)]H4)l(B6[t(B)])])])f(H4H4)]
594,3.280151078532013,C[f(B2[r(B2[r(B4[r(B2)]H6H)]H4)l(B4B[t(B)]H4)])]
595,3.2800890647715413,C[f(B2[r(B2)t(B[t(B4H6B[b(B6[l(B6H4H4)])])])]H)]
596,3.2766591147980932,C[f(B2[r(B2[t(B[b(B2[l(B)]H4B2[r(B6)])])])t(BH6H)]H6H4)]
597,3.2763597382001595,C[r(B[r(BH4B[l(B6)b(B6[b(B2)r(B2[r(B)t(B6)])])])])f(H6H4)]
598,3.2730089560538107,C[l(B6[b(B2[l(B6[t(B[r(BH2)])]H4BH4)t(BH4)])])f(H6)]
599,3.271997500244581,C[l(B[l(B2[l(B)r(B2[l(B2[l(B6H4)])])b(BH4B[r(B)])])]H)f(H6)]
600,3.2699658717127305,C[f(H4H4B[b(B[r(B6[l(B2B6[l(B6)])]HH6)])]H2)]
601,3.269197854477887,C[l(B[r(B2B6[l(B[t(B[r(BH2)])]H4)]B4H4H2)]H)f(H4)]
602,3.2685419555834287,C[r(B[b(B2[lt(B6)])r(B[t(B6[b(B2[b(B2)])l(B6H4H)])]H)])]
603,3.265460965382831,C[f(H6BH6B2[r(B2[b(B2)l(B2B6[l(B6H4)]BH)])l(B4)])]
604,3.265275179888725,C[f(H6H4B[l(B2[r(B2[l(B6[r(B6[t(B6H4)])])])]H6H)t(B[t(B4)]H6)])]
605,3.2647095187792896,C[f(B2[r(B2)l(B6B6[t(B2[l(B6H6)])]H4)])r(B[b(B6)r(BH)])]
606,3.258420969230702,C[f(B2[r(B2[r(B4[b(B)r(B6H6H4)t(B[t(BH4)])])t(BH4)])])]
607,3.2581562693433748,C[l(B6[b(B2[b(BH4)])]BH4H4B6B[r(BHH6)])f(H6H4)]
608,3.257282282654282,C[r(B2[r(B2)t(B4B[r(B2H4H)]BH2)]H4)]
609,3.25433952725495,C[l(B6[l(B)b(B6[r(B4B[r(B[r(BH6H)]B4)])])]H4H4)]
610,3.2536798633711914,C[f(H4H4B[t(B6[l(B2[r(B6)]H4)t(B2[t(B2)])])r(BH4)]HH2)]
611,3.24933977932792,C[f(B2[r(B2H)]H4)l(B6[t(B[t(B6[t(B)r(B2H4)])]H6)]H4)]
612,3.245883797902688,C[f(H6B4HB[r(BB6[b(B2)t(B6[l(B6H4)]H)]H4)]H2)]
613,3.245453828159099,C[r(BB6[b(B[t(B2HH2)b(B6HH2)]B6H4)])f(H6)]
614,3.2375034682297468,C[f(H4B[t(B6[b(B2H4HH4H2)]B[b(B2)]B)]H4B6)]
615,3.2373195030656343,C[f(B2[r(B6H4H4)]B6[b(B2H4B2[t(B2)])]B[r(B)]HH2H4)]
616,3.231258815960668,C[l(B[r(B2)l(B6)]B6[t(B4)b(B6[b(B4[l(B)b(B4)]HH)])]H4H)f(H2)]
617,3.231013010338776,C[l(B6[b(B2H4)l(B[t(B6[t(B)r(BH6)]H4)])]B2)f(H4H4)]
618,3.2291220278362367,C[l(B6[b(B6[t(BH)])]B2H4B2B6H4H4)f(H2H)]
619,3.22727834348436,C[l(B6[b(B2[l(B6HH)])]B2H2)f(H6H4H)]
620,3.2245320684007805,C[f(B6[b(B2[b(B2[l(B6H4H6)])])t(B6[b(BH)l(BH4)])])]
621,3.223840036158766,C[f(B4[t(B6B6[r(B2)])b(B6[r(B)t(B[l(B)r(B[r(B4H4H4)])]H2)]H4H4)])]
622,3.2120591463949717,C[f(B4[t(B)l(B6[b(B6[l(B2[r(B)]H4)]H4)]H)]B)]
623,3.2041357810851094,C[f(B2[r(B2[r(B2)t(B6)]H4)t(B[l(B6[t(B)]H4)]H4)]B)]
624,3.2011236925621205,C[f(B2[l(B2[l(B4H)]B6[l(B6H2)])t(BH2)]H4B[r(B)])]
625,3.2006980279152044,C[f(H6B[t(B[b(B6[b(B2)l(B6[t(BH2)]H6)])]B[r(BH4)])]H4)]
626,3.1763943673906154,C[l(B6[b(B2)]BH4B[l(B[r(B[t(BH4H6)])])])f(H2)]
627,3.1691608824619655,C[f(H6H4H4B[l(B4[l(B6BHH2)]B6[l(B2[r(B4H6)])])])]
628,2.9241448674406385,C[r(B[t(BH4HH4H6B2)]B[b(B)])f(H2H6H)]
629,2.899923029522622,C[l(BB6[b(B2)]HH4H4B2B6H)f(H4H2)]
630,2.8876894967065496,C[r(B6H4B6[b(B2H6)]HH6B4)f(H4H2)]
631,2.884219310918116,C[r(B6)f(H4H4B[r(B4[b(B[l(B2[r(B2H4B[l(B)])])])]B4[t(B6)])])]
632,2.877618093300767,C[l(B6[b(B2[t(B4H4)]H4BB)])f(H2H2H)]
633,2.8724629875950876,C[l(BH2)f(H6H4BB6[b(BBB6[t(B6[b(BB)]H2)]H)])]
634,2.869539791919969,C[r(B6[l(B2[r(B4[b(B)r(B6H4H4HBH4H2)])])])f(H6)]
635,2.8644355013269394,C[f(H4H4H6B[l(B6B)]H2H2H6H4B2)]
636,2.8624722954541832,C[l(B2B6)r(B4[r(B[l(B6B[l(B2[r(B2)])])]H6)])f(H6H)]
637,2.8601404883780503,C[l(B6)f(H4H4HB[r(B6[t(B4[t(B6[t(B)])])]HH2)]H)]
638,2.8593956243944687,C[r(B)l(B6[b(B[b(B6[b(B2)])l(BBH4B2)]H2)])f(H4)]
639,2.856421631602524,C[r(B6[l(B2[l(B)r(B2)])r(B6[b(B4)]B)]H4H6)f(H4)]
640,2.850743698907279,C[r(B[t(B[l(B2)]H4B[l(B[r(B6)])]H4)]HH2H6H)f(H4)]
641,2.849646401607643,C[l(BB2[t(BH4B[b(B6[l(B6)]B6H4)])]H6)f(H2)]
642,2.8486574677238243,C[f(H6BHH6H4B[b(B6[l(B2[r(B2)])]H4H4H)])]
643,2.846581683645557,C[r(B6[b(B6[b(B6[b(B2[r(B2[l(B[r(BH4)]H4)]H4)])])])])f(H6H6)]
644,2.8440335268171077,C[f(H4H2B[l(B[lt(B)]B)]H4H2H2B6H2H)]
645,2.8428874957508117,C[l(B6[r(B2)b(B6[r(B4H2)l(B4H4B)])]B2)f(H4H4B[t(B6)]H)]
646,2.842017209886542,C[f(B2)l(BH2HB[b(B[l(B[r(B4)])]B6H4)]H6H4)]
647,2.8414395505275274,C[f(H2H6B[b(B6[l(B2B)]H4)l(BB[l(B6B2[l(B4)])])])]
648,2.835742352123442,C[f(HH6HB[r(B[l(B4[b(BH6)]B6B[r(B2)]H2H)]H)])]
649,2.8338315137790264,C[f(B2[r(B6[r(B6[b(B2[r(B2)]H4B)]B)]H4B)])r(B[l(B)])]
650,2.832358102830754,C[l(B2B6[b(B2[b(B2)])]B6B2[b(B)]B6H6)r(B6[r(B)])f(H6H4)]
651,2.8323139361541703,C[r(B6[b(B[l(B6H4B)]H2)]H6B4H6)f(H2H6)]
652,2.832234301653606,C[f(H4H4B[l(BB6B6[l(B2B6[t(B6)r(B6B4H6)]H2H2H)])])]
653,2.8312748934840224,C[r(BB[b(B6H2)]H4H4B)f(H4H2H4H6)]
654,2.830632946920334,C[l(B4[b(B2[r(B2[b(B2[l(B6H4HH6HH)])])])]H2)f(H6)]
655,2.83006484438339,C[f(B2[r(B[t(BB[r(B2)]B6H4H6)]H4H6H6H6H4)])]
656,2.828925728236552,C[l(B2H4H4)f(B2[r(B6[t(B[t(B2)]H6)]H6H2)]H6)]
657,2.8287990465790083,C[r(B4H4BHBBB6[t(B2H6)]H4HH6)f(H2)]
658,2.8279634948698398,C[r(B[r(B[l(B6[b(B[r(B2)]B2)]B6[t(B2[r(BB6)])])]H4H2)])f(H6H4B)]
659,2.826932323525107,C[l(BB[t(B)r(B2H2)]H4BB4H6H6B6H4H2)f(H4H)]
660,2.8256940386136398,C[l(B2[r(B2B6[b(B4B)]B6H4B6H4H2)]H2)f(H6)]
661,2.825349085152552,C[l(B6[l(B6H4H6H6H6)])f(H4B2[r(B2)l(B[b(B)]B[r(B)])])]
662,2.8225108820161586,C[l(B6[t(B)b(B[l(B2[r(B2)])t(B6[b(B)]H2)]H4H4)]B4)]
663,2.822284484499413,C[f(B2[r(B2[r(B2B6B6[t(BH4)]H6)])t(B4B)])r(B4[r(B2)])]
664,2.822011788566435,C[l(BH4)f(H4B[r(B2)l(B2[b(B6[l(B2)])]H4)]H4H6H4B)]
665,2.8214317879684656,C[r(B6[t(B6[r(B2)l(B6)]BH4B)]H2)f(H6H4BB2H)]
666,2.819507554628646,C[f(H4B[l(B6[b(B2B[l(B2[b(B6[r(B6H4)])])r(B6[l(B6)])])]H6)]H4H2)]
667,2.8176678847140018,C[r(B6[l(B2[t(B2)])r(B6B[b(B6)])b(BB4[t(B2H4)])]H4B6[b(B)])]
668,2.817641710148136,C[l(B6[b(B[b(B2[l(B6[r(B[b(BH2)])]BB4[r(B6H4)])])])]B2)f(H4B)]
669,2.8171787551092295,C[f(B2[r(B6)l(B6[l(B6B2H2)]B)])l(BH4H6H4)]
670,2.8170091059298965,C[l(B6H6)r(B6[r(BB[l(B)]B6[l(B2)]H4H4H2)]H2)f(H4)]
671,2.8168075844436755,C[f(H6BH6H6H4B2[r(B6[l(BH2)]BH6BB6H4)])]
672,2.81669251114983,C[r(BH2)f(B[t(B[r(B6B[r(B2[r(B2)])]H)]H4H4)]H4)]
673,2.816606961900688,C[r(B2[t(B6)])f(H6H4B[r(B2[b(B2)r(B6B)])]H4H)]
674,2.815556542599034,C[f(H4B[b(B6[t(B6H)b(B6[b(B2[t(B6[b(B2[t(B2)]BHH6)])])])])])]
675,2.8153533950502627,C[l(B6[b(B6B2[r(BB)])]B6[r(B2[r(B2H2)])]H4H)f(H6B6)]
676,2.8149101684536952,C[f(B6[b(B4[t(B6[b(B2[b(B6[t(BB2[l(B6[l(B2)])])])])])])]H4H4H6HH)]
677,2.8147848394954122,C[r(B4[r(B2[r(B2[b(B2[r(B6[r(B6BB6)l(BB4)])])])]H)])f(H4H4H4)]
678,2.813403933654109,C[f(H2B[t(B6[t(B[r(B6[b(B2)]BBH4H6H4)])]H4H6)])]
679,2.8132634785030692,C[f(B4[t(B6B2)b(B6[l(B2)t(BB4[l(BH2H6)]B)]H4)])]
680,2.812902006970509,C[r(B6[t(B[t(B6[r(B)])])]H4B4[t(B2[r(B2[b(B2[b(B4)])]H4)]H6B6[t(B)])]H4)f(H4)]
681,2.8122950498583834,C[r(B[t(B[b(B6B6H6H2H6)])]HH4H2H)f(H4)]
682,2.8120476634086096,C[f(B4[r(B2[t(BH4B[b(B6B)]H6H4)])])l(BH2)]
683,2.8118976018474973,C[r(B6[r(B4H4B2[r(B2)lb(B6)]BH2)])l(B[l(B6H4)])f(H6)]
684,2.811889001648414,C[l(B6[b(B6[b(B)l(B2[r(B2[l(B2)]H4B6H)])]H4BH)])]
685,2.8111533729968823,C[l(B6[b(B2[r(B)]H4B2B4[l(B4[r(B6H4B4)]H2)t(B6)]H)])f(H4)]
686,2.810900704533306,C[r(B2[b(B2[b(BH4)]B4B2)r(B6)t(BH6B)])f(H6BH4H2)]
687,2.8106716076274307,C[l(B6[b(B2[l(B[l(B2)]H4B)]H4H6H)t(B6B6)])]
